"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000094963","ENSG00000094963",0.294322706644895,3.16208223672648,2.49840683277511,2.83791776327352,0.104106346412104,0.0459692890049914,0.222896220478426
"ENSG00000094975","ENSG00000094975",0.0699776006983335,9.33326970500239,6.57610173446322,-3.33326970500239,0.127462288213532,0.021650080522496,0.172661114071507
"ENSG00000095002","ENSG00000095002",0.0643704075034719,10.8145611438462,6.65989290782068,-4.81456114384621,0.0496374599931387,0.244410167320878,0.444411669085267
"ENSG00000095015","ENSG00000095015",0.0368264723491961,12.8587857323006,5.69263121355923,17.1412142676994,0.0418244985262215,0.30724222257365,0.499970817887079
"ENSG00000095066","ENSG00000095066",0.170124531852836,21.5668089926588,3.18719385870037,8.43319100734115,0.0943973916479492,0.0624514439087939,0.251225506240216
"ENSG00000095139","ENSG00000095139",0.0287667717647826,10.2160392993798,7.01552622783314,-4.21603929937985,0.0149885981962612,0.660476250031466,0.775444795622768
"ENSG00000095203","ENSG00000095203",0.10498081807104,0.892836823078243,4.81514566335969,5.10716317692176,0.0533192951711297,0.219156583061909,0.422824068152788
"ENSG00000095209","ENSG00000095209",0.0829281550009011,12.0788797530658,3.96193686972179,17.9211202469342,0.0591188364517217,0.18438077446787,0.390601581517074
"ENSG00000095261","ENSG00000095261",0.0539011201513599,6.84022454055133,4.66675779615166,-0.840224540551333,0.0597378883916537,0.180996617902409,0.38766948354137
"ENSG00000095303","ENSG00000095303",0.342211691113792,11.0459121971685,2.40774824690582,-5.04591219716845,0.156982157904762,0.00809764665226398,0.137350248398727
"ENSG00000095319","ENSG00000095319",0.0578766588351908,21.2678624851024,4.98832926287322,8.73213751489756,0.0237172875819639,0.516581118502533,0.66669713812571
"ENSG00000095321","ENSG00000095321",0.0802412465465517,22.0446493536553,4.33763049419789,7.95535064634469,0.0368288352995886,0.355032674260119,0.541858010103927
"ENSG00000095370","ENSG00000095370",0.124750084470447,16.9037522995819,1.34850323125156,13.0962477004181,0.0457016657210787,0.274341541710733,0.471962842144702
"ENSG00000095380","ENSG00000095380",0.155953223659304,13.7034653184547,3.57610868361549,16.2965346815453,0.119657385266276,0.0278790752495959,0.186500527460101
"ENSG00000095383","ENSG00000095383",0.199551839924536,17.6642813808815,2.7086010775894,12.3357186191185,0.101659041981994,0.0496688671344612,0.227904036171272
"ENSG00000095397","ENSG00000095397",0.19328844071156,20.3839997272829,3.47417667591824,9.61600027271712,0.0648734366396889,0.15513078770176,0.363615735986002
"ENSG00000095485","ENSG00000095485",0.0951555087832672,15.8470135718109,4.52698887910692,14.1529864281891,0.0864664818171414,0.080080779535603,0.275781528012139
"ENSG00000095539","ENSG00000095539",0.100248208556073,1.70908366010523,1.82757049756174,4.29091633989477,0.0126677990617281,0.70466695062799,0.803982068148039
"ENSG00000095564","ENSG00000095564",0.0130680859928901,15.75524769748,7.32976710521029,14.24475230252,0.00726184551392306,0.818898573668868,0.881111198694717
"ENSG00000095574","ENSG00000095574",0.120509077568708,2.68932931624732,4.76770834703616,3.31067068375268,0.104333399965938,0.0456443695922454,0.222215345314666
"ENSG00000095585","ENSG00000095585",0.358855271956205,13.3677363912286,2.00572064002168,16.6322636087714,0.109380437086823,0.0388522122116963,0.2110422982579
"ENSG00000095587","ENSG00000095587",0.161657904014161,12.9420746743384,3.89817644762844,17.0579253256616,0.131957614101884,0.0186682209486544,0.166848258376694
"ENSG00000095637","ENSG00000095637",0.0727990934654154,0.285613803042075,9.43855846249955,5.71438619695793,0.050262381086483,0.239926784205755,0.440647749029887
"ENSG00000095713","ENSG00000095713",0.114034754387153,12.904192094947,3.29083517938533,17.095807905053,0.0658164489525531,0.150745305489006,0.358851828551196
"ENSG00000095739","ENSG00000095739",0.131942140493967,14.5493404705798,3.01077750477754,15.4506595294202,0.0643346676139667,0.157669037962901,0.365690053970702
"ENSG00000095777","ENSG00000095777",0.182185341957204,11.6041666325814,3.87794405501188,-5.60416663258144,0.12011172722186,0.0274629632052675,0.185951801007981
"ENSG00000095787","ENSG00000095787",0.0588796517590598,1.55550904929889,7.8876178805601,4.44449095070111,0.0349628821988511,0.374663399229585,0.556684005513404
"ENSG00000095794","ENSG00000095794",0.0814181638297986,10.2844401223008,5.19449236693704,-4.28444012230077,0.087318802067643,0.0779900572799981,0.273726390241436
"ENSG00000095906","ENSG00000095906",0.0800337426084946,16.6246110111617,3.07278332505609,13.3753889888383,0.0331970559262564,0.394177161180685,0.570572484007187
"ENSG00000095951","ENSG00000095951",0.181319369272212,23.6866125981328,4.81671811379081,6.31338740186716,0.102091460675581,0.0489973094520665,0.226249831125636
"ENSG00000095970","ENSG00000095970",0.39670731220487,12.0626649785771,1.69868614394129,17.9373350214229,0.12208786054832,0.0257653721851581,0.181346262534844
"ENSG00000096060","ENSG00000096060",0.337997686001266,2.27716402111398,4.56304065084222,3.72283597888602,0.139620270764818,0.0145183252356977,0.155645138895317
"ENSG00000096063","ENSG00000096063",0.0691247359161778,12.9031955378206,6.19122491462704,17.0968044621794,0.0649509837629193,0.154765352990205,0.363042057755096
"ENSG00000096070","ENSG00000096070",0.127639893458243,23.4430894852085,4.86007861178829,6.55691051479151,0.059583242916714,0.181837874910144,0.388544641952765
"ENSG00000096080","ENSG00000096080",0.123489619589566,14.294758725799,4.15908323459459,15.705241274201,0.11284207607694,0.0347597685208216,0.201746748621749
"ENSG00000096092","ENSG00000096092",0.229268235610076,11.4605010015711,4.81427161092291,-5.46050100157112,0.15743557949141,0.00797676494106248,0.13715679297871
"ENSG00000096093","ENSG00000096093",0.103916834637414,12.1897488422807,6.00421647480078,17.8102511577193,0.0745439572608219,0.115628238525652,0.320473141139317
"ENSG00000096384","ENSG00000096384",0.115373116987748,13.4021617848788,9.41983534434848,16.5978382151212,0.103450048888233,0.0469361434390355,0.224260650404234
"ENSG00000096401","ENSG00000096401",0.0361513149577604,15.2756505417874,6.44969736326613,14.7243494582126,0.0241770450170511,0.509869460371422,0.660594745478466
"ENSG00000096433","ENSG00000096433",0.0715793483084366,19.9300960553488,2.31267939636112,10.0699039446512,0.00992465358857608,0.76059347208207,0.842359650510744
"ENSG00000096654","ENSG00000096654",0.0639994241966805,10.489059672557,4.78860547890841,-4.48905967255703,0.0515557021017375,0.230946535015413,0.432801748463348
"ENSG00000096696","ENSG00000096696",0.119133959271009,3.78879300255782,3.57756887538826,2.21120699744218,0.036370094273783,0.359776152309893,0.545778427321544
"ENSG00000096717","ENSG00000096717",0.044697838555716,8.74727781114238,5.50803352944366,-2.74727781114238,0.071089399280579,0.128479027122734,0.335030001205452
"ENSG00000096746","ENSG00000096746",0.185183965336352,0.000760532395782712,4.97963516567097,5.99923946760422,0.0971190595953833,0.05733084148748,0.242631735175348
"ENSG00000096872","ENSG00000096872",0.0851047580430112,6.9465792544886,4.93923067544876,-0.946579254488597,0.0530196625069874,0.221119715335525,0.424800040317282
"ENSG00000096968","ENSG00000096968",0.0537347933487259,4.97467277682435,6.00288716689255,1.02532722317565,0.0930304207096945,0.0652067499019164,0.255701675800737
"ENSG00000097007","ENSG00000097007",0.0983814251896899,18.2939745029287,5.62089570317062,11.7060254970713,0.059348995941902,0.183113841148546,0.389453518766302
"ENSG00000097021","ENSG00000097021",0.111888719605984,17.1307307688407,5.11716604405307,12.8692692311593,0.0746776501622942,0.115156999107534,0.319901756293928
"ENSG00000097033","ENSG00000097033",0.0658794108994031,4.17231710408675,7.07781683222018,1.82768289591325,0.126894162799381,0.0220611447591037,0.172940789780168
"ENSG00000097046","ENSG00000097046",0.0842262718312688,7.64104200755147,4.07021166366812,-1.64104200755147,0.0417315190356717,0.308072919036286,0.500726688483334
"ENSG00000097096","ENSG00000097096",0.0626625172436809,11.1962791098189,3.48166352413639,-5.19627910981895,0.0377183220630894,0.345994176025424,0.533781244396629
"ENSG00000099139","ENSG00000099139",0.0251261087853555,20.1947223767994,3.86098511529084,9.80527762320058,0.00427774468025133,0.889087210907569,0.927721151550496
"ENSG00000099194","ENSG00000099194",0.0270838154306135,20.5848307769108,9.31836125103037,9.4151692230892,0.00214180972934119,0.942853934842499,0.962553633416943
