"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000201700","ENSG00000201700",0.0563692915547443,8.74497364611347,1.73314294723026,-2.74497364611347,0.0130020129323892,0.696703720284934,0.819333653996537
"ENSG00000201772","ENSG00000201772",0.354011526086673,5.06784219147428,1.67231732414168,0.932157808525716,0.255176032640036,0.00020804375011807,0.0113498601043061
"ENSG00000201793","ENSG00000201793",0.126085534289589,4.38345988707789,1.25760188516963,1.61654011292211,0.0728532559495036,0.120096244264542,0.364225004244767
"ENSG00000201831","ENSG00000201831",0.574068208386621,4.68457463794442,2.522624192805,1.31542536205558,0.589759572011248,6.19080853914156e-07,0.000949050949050401
"ENSG00000201839","ENSG00000201839",0.14160006980777,8.73578776390732,1.10172026816361,-2.73578776390732,0.0644105106043948,0.155288318986949,0.405825081839402
"ENSG00000201998","ENSG00000201998",0.323667622146082,4.51861414858237,3.49447037947873,1.48138585141763,0.163474323652244,0.00607784257490718,0.0888268873983162
"ENSG00000202048","ENSG00000202048",0.153886630598681,10.4629414691223,1.24633200698755,-4.46294146912228,0.0193372525751532,0.582481803910375,0.747609348120065
"ENSG00000202058","ENSG00000202058",0.532044448295045,3.67977134325424,4.52405489909683,2.32022865674576,0.414043722499367,3.4864027036452e-06,0.00100746710917359
"ENSG00000202191","ENSG00000202191",0.0489025255539806,19.3858449398404,1.83964154841851,10.6141550601596,0.0172570927510401,0.617845331446114,0.770594155275249
"ENSG00000202512","ENSG00000202512",0.58172975629305,4.7233805985142,2.24872139851488,1.2766194014858,0.403884627306471,3.87740113771962e-06,0.00100746710917359
"ENSG00000202538","ENSG00000202538",0.402034499111292,2.40924493395293,7.96503449978141,3.59075506604707,0.166941613993491,0.00537632621781348,0.0828246753246757
"ENSG00000203288","ENSG00000203288",0.238277326561376,10.643403787766,1.44936679768641,-4.64340378776597,0.144429197289206,0.0117865500448671,0.123758775471104
"ENSG00000203326","ENSG00000203326",0.0412890925203608,19.1650461279104,4.61979251406381,10.8349538720896,0.0193959746546369,0.581509260472078,0.746798773815612
"ENSG00000203485","ENSG00000203485",0.28803751154907,0.71267734555995,5.69801667298391,5.28732265444005,0.114734344418234,0.0318653622958907,0.204988931404026
"ENSG00000203644","ENSG00000203644",0.104060988158581,15.7662098699876,2.04500605681524,14.2337901300124,0.0670412601437071,0.143379875180267,0.391663130169902
"ENSG00000203650","ENSG00000203650",0.136458769466546,18.6546157607443,2.19594998924771,11.3453842392557,0.0576523942637289,0.190355078711243,0.444968700912011
"ENSG00000203663","ENSG00000203663",0.17850632420545,18.3511890908719,1.22564303182916,11.6488109091281,0.0304984553969621,0.423307775069028,0.633922539314744
"ENSG00000203666","ENSG00000203666",0.149326270773379,19.8443506980197,3.81389063227341,10.1556493019803,0.0610803114983894,0.17171194754365,0.426719738358578
"ENSG00000203667","ENSG00000203667",0.0389509173888384,16.4164304422911,5.74050483092156,13.5835695577089,0.0426324758128728,0.297230264842789,0.541478307788468
"ENSG00000203668","ENSG00000203668",0.0623999428269279,15.3280341234426,5.42758506153888,14.6719658765574,0.0447568035507403,0.27924570537095,0.527056215571725
"ENSG00000203685","ENSG00000203685",0.0796433407885926,1.3841696515855,6.20503175384183,4.6158303484145,0.0198027691226228,0.574832245380191,0.743135362614459
"ENSG00000203705","ENSG00000203705",0.0637075961615596,12.0294315042174,5.22936381447439,17.9705684957826,0.0627612045771858,0.163216724567018,0.416391511982194
