"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000115414","ENSG00000115414",0.0579760243686778,4.02103065802072,7.13321867836515,1.97896934197928,0.0103762714604735,0.755918282630611,0.85883252595622
"ENSG00000115415","ENSG00000115415",0.0545427972274664,11.7446485850058,6.76227240122164,-5.74464858500577,0.0361540100923724,0.381643242602147,0.624262794397237
"ENSG00000115419","ENSG00000115419",0.068540502324285,13.553306215776,8.74171651225983,16.446693784224,0.0292952409650771,0.458076854652197,0.674574272989259
"ENSG00000115421","ENSG00000115421",0.0876803025593016,16.9569942514241,5.27544011338864,13.0430057485759,0.190930825446756,0.0055298582695843,0.124153948241541
"ENSG00000115423","ENSG00000115423",0.234149663786311,22.1808728103208,6.70941081274049,7.81912718967915,0.0822798890451375,0.107830753721165,0.387130083031722
"ENSG00000115425","ENSG00000115425",0.0199463145002046,18.2949615502542,3.17140430389731,11.7050384497458,0.00470873905910729,0.878927237146415,0.930742956884265
"ENSG00000115446","ENSG00000115446",0.0671648764011704,11.4091227190465,5.29947759578417,-5.40912271904655,0.072491016612973,0.141353851627824,0.425101178484195
"ENSG00000115457","ENSG00000115457",0.128386158166482,19.60383225701,1.18883830528417,10.39616774299,0.0140744937401399,0.684845519777027,0.817208828378751
"ENSG00000115459","ENSG00000115459",0.065511222203734,17.1926003677278,4.23910068752926,12.8073996322722,0.073124942118262,0.138886912174583,0.423336103483162
"ENSG00000115461","ENSG00000115461",0.153881962701603,0.56589958538904,6.36384508328893,5.43410041461096,0.0820177521510878,0.108542370871138,0.388303510854817
"ENSG00000115464","ENSG00000115464",0.00883519723985502,12.6515618818695,8.7745943157743,17.3484381181305,0.00373754495083145,0.902327581094704,0.944124910034001
"ENSG00000115468","ENSG00000115468",0.213991838584793,17.1822634352903,4.48881624032146,12.8177365647097,0.145401607073405,0.0176807211053787,0.188998544948441
"ENSG00000115484","ENSG00000115484",0.103106738860379,10.8397985911023,6.99480805565568,-4.83979859110226,0.0651206302965469,0.173388483662456,0.458251712087258
"ENSG00000115486","ENSG00000115486",0.0486446809308116,2.72138199146031,5.06415442331161,3.27861800853969,0.0709068857687947,0.147752475834668,0.432377795901369
"ENSG00000115504","ENSG00000115504",0.0211843324666783,16.5588472797976,6.57909006634094,13.4411527202025,0.0051779259624648,0.86831228132598,0.924441287878788
"ENSG00000115514","ENSG00000115514",0.0891268181370928,13.2113364833025,4.76947075658204,16.7886635166975,0.0551526399653621,0.227862776492914,0.513168262617359
"ENSG00000115520","ENSG00000115520",0.0493520590729949,13.424109834956,5.22375159332503,16.575890165044,0.0250801579318801,0.512396963766827,0.713009646249185
"ENSG00000115524","ENSG00000115524",0.0644744603208235,14.2823863348752,8.77549483503747,15.7176136651248,0.0958234819028034,0.0734418549487043,0.334778263922649
"ENSG00000115525","ENSG00000115525",0.0781968668457876,11.8606476279864,6.90575119534426,-5.86064762798641,0.184679423014713,0.00633635770622076,0.130156991602774
